4193,1710,6,1468
4201,2439,16,1469
4193,2466,6,1470
4217,8201,18,1471
4221,314,16,1472
4216,8751,14,1473
4212,5777,6,1474
4233,746,21,1475
4217,4275,3,1476
4233,6556,18,1477
4229,647,7,1478
4318,925,95,1479
4255,1908,60,1480
4229,2393,6,1481
4283,2427,98,1482
4239,2954,26,1483
4229,7361,6,1484
4229,7379,6,1485
4229,7397,6,1486
4229,288,6,1487
4229,2070,6,1488
4229,2088,6,1489
4229,2106,6,1490
4228,3040,5,1491
4227,3026,4,1492
4226,4231,2,1493
4254,237,27,1494
4241,6405,15,1495
4244,8054,10,1496
4247,648,6,1497
4247,1008,6,1498
4256,1070,16,1499
4321,1272,155,1500
4383,1699,142,1501
4280,2778,54,1502
4250,3360,19,1503
4246,6479,7,1504
4270,7582,154,1505
4244,3385,3,1506
4245,5581,4,1507
4275,420,16,1508
4264,647,7,1509
4340,1838,81,1510
4310,2001,51,1511
4265,2268,6,1512
4271,4639,12,1513
4265,5616,6,1514
4261,3277,4,1515
4263,6178,0,1516
4266,6191,6,1517
4286,3265,18,1518
4308,4287,47,1519
4274,4378,9,1520
4291,4464,23,1521
4401,617,124,1522
4283,2555,6,1523
4291,5669,24,1524
4283,10223,6,1525
4283,10241,6,1526
4326,10418,63,1527
4279,4915,3,1528
4284,6856,6,1529
4298,3179,21,1530
4300,413,7,1531
4311,6370,43,1532
4312,7786,17,1533
4310,7856,15,1534
4300,10673,7,1535
4302,3235,8,1536
4312,3378,21,1537
4309,5714,16,1538
4301,6623,6,1539
4301,6641,6,1540
4301,6659,6,1541
4301,6677,6,1542
4301,6695,6,1543
4341,3084,61,1544
4348,792,35,1545
4319,7001,6,1546
4319,7019,6,1547
4327,10304,16,1548
4359,5849,113,1549
4319,6425,6,1550
4343,6519,56,1551
4341,3327,19,1552
4325,3996,3,1553
4325,4690,3,1554
4365,5402,40,1555
4337,18,6,1556
4348,2656,17,1557
4343,2940,18,1558
4337,2970,6,1559
4333,3997,3,1560
4333,4689,4,1561
4337,2033,7,1562
4337,2051,7,1563
4337,2070,6,1564
4334,3447,3,1565
4343,3996,3,1566
4383,4144,58,1567
4350,10560,11,1568
4355,18,6,1569
4355,702,6,1570
4366,1134,24,1571
4355,10295,6,1572
4355,10763,6,1573
4362,3228,25,1574
4352,4375,2,1575
4352,4384,2,1576
4352,4592,2,1577
4355,6623,6,1578
4374,3650,26,1579
4395,4548,37,1580
4360,4268,2,1581
4380,3552,26,1582
4368,3686,8,1583
4380,5215,19,1584
4373,702,6,1585
4373,1206,6,1586
4373,1440,6,1587
4374,3182,8,1588
4394,4448,39,1589
4370,3195,3,1590
4370,3862,2,1591
4373,10173,2,1592
4392,3812,17,1593
4379,3862,3,1594
4379,4257,3,1595
4413,6368,92,1596
4391,360,6,1597
4456,724,72,1598
4400,1988,15,1599
4391,2879,6,1600
4405,4316,20,1601
4399,5588,16,1602
4396,5743,13,1603
4391,6227,6,1604
4391,6245,6,1605
4391,6263,6,1606
4391,7037,6,1607
4391,7055,6,1608
4391,7073,6,1609
4391,7703,6,1610
4391,7721,6,1611
4391,7739,6,1612
4391,7757,6,1613
4391,7775,6,1614
4391,7793,6,1615
4397,4250,2,1616
4427,22,24,1617
4408,359,7,1618
4458,1402,148,1619
4418,2109,15,1620
4417,2799,33,1621
4405,3727,3,1622
4409,5472,6,1623
4408,5615,7,1624
4450,6855,98,1625
4409,7235,6,1626
4409,7253,6,1627
4409,7271,6,1628
4443,7387,103,1629
4420,10745,24,1630
4405,3718,2,1631
4415,3204,3,1632
4454,164,40,1633
4458,990,96,1634
4427,1133,6,1635
4459,1203,61,1636
4427,1907,6,1637
4427,1925,6,1638
4427,1944,6,1639
4440,6076,52,1640
4423,3188,2,1641
4427,6010,6,1642
4437,6494,27,1643
4457,6683,47,1644
4430,5408,2,1645
4444,10797,7,1646
4445,90,6,1647
4445,216,6,1648
4444,233,7,1649
4459,304,28,1650
4445,1566,6,1651
4456,5022,28,1652
4454,6281,24,1653
4469,7081,88,1654
4467,2091,41,1655
4475,2991,115,1656
4476,3529,73,1657
4445,5831,6,1658
4466,5904,61,1659
4445,6533,6,1660
4445,6551,6,1661
4445,6569,6,1662
4444,10173,2,1663
4455,3107,17,1664
4451,3385,3,1665
4454,3644,14,1666
4451,3664,3,1667
4459,6164,15,1668
4473,4429,48,1669
4463,90,6,1670
4462,269,7,1671
4463,828,6,1672
4484,1574,32,1673
4482,1964,39,1674
4460,3367,3,1675
4475,4008,22,1676
4465,4079,19,1677
4467,4157,22,1678
4462,4302,30,1679
4466,4574,57,1680
4473,5646,36,1681
4463,7631,6,1682
4463,7649,6,1683
4472,7676,15,1684
4472,9842,41,1685
4459,3358,2,1686
4459,3807,3,1687
4485,5397,43,1688
4483,3717,46,1689
4481,10619,6,1690
4481,10637,6,1691
4481,10655,6,1692
4481,10673,6,1693
4487,10697,16,1694
4485,3879,13,1695
4487,5766,33,1696
4481,5975,6,1697
4495,360,4,1698
4495,1134,4,1699
4495,2466,4,1700
4495,2808,4,1701
4495,2826,4,1702
4495,4626,4,1703
4495,10727,4,1704
4495,10745,4,1705
4495,10763,4,1706
4495,5238,3,1707
4495,5814,3,1708
